Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


UTI Mutual Fund
100648;UTI - CRTS 81 - Dividend Option;152.5737;152.5737;152.5737;01-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;152.8399;152.8399;152.8399;02-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;153.0699;153.0699;153.0699;03-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;153.5033;153.5033;153.5033;06-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;153.503;153.503;153.503;07-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;152.8466;152.8466;152.8466;08-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;152.7293;152.7293;152.7293;09-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;146.4711;146.4711;146.4711;10-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;146.7605;146.7605;146.7605;13-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;146.9729;146.9729;146.9729;14-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;147.2553;147.2553;147.2553;15-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;147.6499;147.6499;147.6499;16-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;147.821;147.821;147.821;17-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;147.9717;147.9717;147.9717;20-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;147.5021;147.5021;147.5021;21-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;148.0174;148.0174;148.0174;22-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;147.9747;147.9747;147.9747;23-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;147.6468;147.6468;147.6468;24-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;146.9107;146.9107;146.9107;27-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;147.0612;147.0612;147.0612;28-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;147.5177;147.5177;147.5177;29-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;147.8334;147.8334;147.8334;30-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;148.3388;148.3388;148.3388;31-Jul-2015
100648;UTI - CRTS 81 - Dividend Option;148.6614;148.6614;148.6614;03-Aug-2015
100648;UTI - CRTS 81 - Dividend Option;148.6355;148.6355;148.6355;04-Aug-2015
100648;UTI - CRTS 81 - Dividend Option;148.9914;148.9914;148.9914;05-Aug-2015
100648;UTI - CRTS 81 - Dividend Option;149.2758;149.2758;149.2758;06-Aug-2015
100648;UTI - CRTS 81 - Dividend Option;149.3228;149.3228;149.3228;07-Aug-2015
100648;UTI - CRTS 81 - Dividend Option;149.2752;149.2752;149.2752;10-Aug-2015
100648;UTI - CRTS 81 - Dividend Option;148.9456;148.9456;148.9456;11-Aug-2015
100648;UTI - CRTS 81 - Dividend Option;148.3665;148.3665;148.3665;12-Aug-2015
100648;UTI - CRTS 81 - Dividend Option;148.5664;148.5664;148.5664;13-Aug-2015
100648;UTI - CRTS 81 - Dividend Option;149.4981;149.4981;149.4981;14-Aug-2015
100648;UTI - CRTS 81 - Dividend Option;149.3431;149.3431;149.3431;17-Aug-2015
100648;UTI - CRTS 81 - Dividend Option;149.6987;149.6987;149.6987;19-Aug-2015
100648;UTI - CRTS 81 - Dividend Option;149.0682;149.0682;149.0682;20-Aug-2015
