Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Kotak Mahindra Mutual Fund
123688;Kotak Banking and PSU Debt - Annual Dividend;16.1424;16.1424;16.1424;01-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.1507;16.1507;16.1507;03-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.1548;16.1548;16.1548;04-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.1678;16.1678;16.1678;07-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.1815;16.1815;16.1815;08-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.1865;16.1865;16.1865;09-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.1906;16.1906;16.1906;10-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.1948;16.1948;16.1948;11-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2072;16.2072;16.2072;14-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2114;16.2114;16.2114;15-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2225;16.2225;16.2225;17-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2281;16.2281;16.2281;18-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2401;16.2401;16.2401;21-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2443;16.2443;16.2443;22-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2485;16.2485;16.2485;23-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2527;16.2527;16.2527;24-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2569;16.2569;16.2569;25-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2692;16.2692;16.2692;28-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2733;16.2733;16.2733;29-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2773;16.2773;16.2773;30-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2815;16.2815;16.2815;31-Oct-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.2855;16.2855;16.2855;01-Nov-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.3021;16.3021;16.3021;05-Nov-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.3063;16.3063;16.3063;06-Nov-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.3084;16.3084;16.3084;07-Nov-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.3115;16.3115;16.3115;08-Nov-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.3226;16.3226;16.3226;11-Nov-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.3249;16.3249;16.3249;12-Nov-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.3309;16.3309;16.3309;13-Nov-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.3303;16.3303;16.3303;14-Nov-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.3465;16.3465;16.3465;18-Nov-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.352;16.352;16.352;19-Nov-2013
123688;Kotak Banking and PSU Debt - Annual Dividend;16.3565;16.3565;16.3565;20-Nov-2013
