Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Kotak Mahindra Mutual Fund
123688;Kotak Banking and PSU Debt - Annual Dividend;15.4476;15.4476;15.4476;02-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.4518;15.4518;15.4518;03-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.4576;15.4576;15.4576;04-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.4684;15.4684;15.4684;07-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.4764;15.4764;15.4764;09-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.4802;15.4802;15.4802;10-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.4854;15.4854;15.4854;11-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.4999;15.4999;15.4999;15-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5048;15.5048;15.5048;16-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5097;15.5097;15.5097;17-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5253;15.5253;15.5253;21-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5294;15.5294;15.5294;22-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5331;15.5331;15.5331;23-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5404;15.5404;15.5404;25-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5522;15.5522;15.5522;28-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5572;15.5572;15.5572;29-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5611;15.5611;15.5611;30-Apr-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5701;15.5701;15.5701;02-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5816;15.5816;15.5816;05-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5855;15.5855;15.5855;06-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5897;15.5897;15.5897;07-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5941;15.5941;15.5941;08-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.5975;15.5975;15.5975;09-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.6087;15.6087;15.6087;12-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.6125;15.6125;15.6125;13-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.6204;15.6204;15.6204;15-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.6244;15.6244;15.6244;16-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.6371;15.6371;15.6371;19-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.6414;15.6414;15.6414;20-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.6467;15.6467;15.6467;21-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.6511;15.6511;15.6511;22-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.6558;15.6558;15.6558;23-May-2014
123688;Kotak Banking and PSU Debt - Annual Dividend;15.6665;15.6665;15.6665;26-May-2014
