Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Aditya Birla Sun Life Mutual Fund
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;42.1012;41.6802;42.1012;06-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.9122;41.4931;41.9122;07-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.9177;41.4985;41.9177;08-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.9495;41.5300;41.9495;09-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.9134;41.4943;41.9134;10-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.9328;41.5135;41.9328;13-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.9834;41.5636;41.9834;15-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.9746;41.5549;41.9746;16-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.9794;41.5596;41.9794;17-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.9840;41.5642;41.9840;20-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;42.0322;41.6119;42.0322;21-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;42.0914;41.6705;42.0914;22-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;42.0831;41.6623;42.0831;23-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;42.0264;41.6061;42.0264;24-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;42.0574;41.6368;42.0574;27-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;42.1100;41.6889;42.1100;28-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.9766;41.5568;41.9766;29-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.8530;41.4345;41.8530;30-Apr-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.9107;41.4916;41.9107;05-May-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.7739;41.3562;41.7739;06-May-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.4718;41.0571;41.4718;07-May-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.4686;41.0539;41.4686;08-May-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.7213;41.3041;41.7213;11-May-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.5759;41.1601;41.5759;12-May-2015
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;41.5675;41.1518;41.5675;13-May-2015
