Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Motilal Oswal Mutual Fund
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9595;11.9595;11.9595;01-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9660;11.9660;11.9660;04-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9678;11.9678;11.9678;05-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9695;11.9695;11.9695;06-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9708;11.9708;11.9708;07-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9730;11.9730;11.9730;08-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9791;11.9791;11.9791;11-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9804;11.9804;11.9804;12-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9827;11.9827;11.9827;13-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9846;11.9846;11.9846;14-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9867;11.9867;11.9867;15-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9928;11.9928;11.9928;18-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9947;11.9947;11.9947;19-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9967;11.9967;11.9967;20-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9989;11.9989;11.9989;21-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;11.9999;11.9999;11.9999;22-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.0061;12.0061;12.0061;25-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.0100;12.0100;12.0100;27-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.0113;12.0113;12.0113;28-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.0134;12.0134;12.0134;29-Jan-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.0198;12.0198;12.0198;01-Feb-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.0219;12.0219;12.0219;02-Feb-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.0232;12.0232;12.0232;03-Feb-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.0253;12.0253;12.0253;04-Feb-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.0274;12.0274;12.0274;05-Feb-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.0333;12.0333;12.0333;08-Feb-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.0355;12.0355;12.0355;09-Feb-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.0373;12.0373;12.0373;10-Feb-2016
