Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Motilal Oswal Mutual Fund
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.3690;12.3690;12.3690;01-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.3775;12.3775;12.3775;04-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.3811;12.3811;12.3811;05-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.3856;12.3856;12.3856;07-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.3900;12.3900;12.3900;08-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.3972;12.3972;12.3972;11-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4008;12.4008;12.4008;12-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4039;12.4039;12.4039;13-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4069;12.4069;12.4069;14-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4087;12.4087;12.4087;15-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4146;12.4146;12.4146;18-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4162;12.4162;12.4162;19-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4194;12.4194;12.4194;20-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4212;12.4212;12.4212;21-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4235;12.4235;12.4235;22-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4295;12.4295;12.4295;25-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4316;12.4316;12.4316;26-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4340;12.4340;12.4340;27-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4360;12.4360;12.4360;28-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4381;12.4381;12.4381;29-Jul-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4444;12.4444;12.4444;01-Aug-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4458;12.4458;12.4458;02-Aug-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4479;12.4479;12.4479;03-Aug-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4501;12.4501;12.4501;04-Aug-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4514;12.4514;12.4514;05-Aug-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4582;12.4582;12.4582;08-Aug-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4594;12.4594;12.4594;09-Aug-2016
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.4611;12.4611;12.4611;10-Aug-2016
