Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Mirae Asset Mutual Fund
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1110.3281;1110.3281;1110.3281;04-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1110.7170;1110.7170;1110.7170;05-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1110.8204;1110.8204;1110.8204;06-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1108.2633;1108.2633;1108.2633;07-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.0771;1109.0771;1109.0771;11-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.2984;1109.2984;1109.2984;12-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.4951;1109.4951;1109.4951;13-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.1524;1109.1524;1109.1524;18-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.5788;1109.5788;1109.5788;20-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1108.4440;1108.4440;1108.4440;21-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1108.6239;1108.6239;1108.6239;22-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.1739;1109.1739;1109.1739;25-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.3091;1109.3091;1109.3091;26-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.4930;1109.4930;1109.4930;27-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1108.5895;1108.5895;1108.5895;28-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1108.7154;1108.7154;1108.7154;29-Apr-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.1862;1109.1862;1109.1862;02-May-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.3948;1109.3948;1109.3948;03-May-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.5926;1109.5926;1109.5926;04-May-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1108.7230;1108.7230;1108.7230;05-May-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1108.9197;1108.9197;1108.9197;06-May-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.4930;1109.4930;1109.4930;09-May-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.6758;1109.6758;1109.6758;10-May-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1109.8931;1109.8931;1109.8931;11-May-2016
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1108.8542;1108.8542;1108.8542;12-May-2016
