Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Aditya Birla Sun Life Mutual Fund
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.8591;50.8591;50.8591;02-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.6957;50.6957;50.6957;03-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.9476;50.9476;50.9476;04-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.9601;50.9601;50.9601;05-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.9096;50.9096;50.9096;06-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.8163;50.8163;50.8163;09-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.8226;50.8226;50.8226;10-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.8075;50.8075;50.8075;11-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.8943;50.8943;50.8943;12-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.8147;50.8147;50.8147;13-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.7761;50.7761;50.7761;16-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.7945;50.7945;50.7945;17-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.7426;50.7426;50.7426;18-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.6892;50.6892;50.6892;19-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.6055;50.6055;50.6055;20-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.6265;50.6265;50.6265;23-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.6642;50.6642;50.6642;24-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.7137;50.7137;50.7137;25-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.7151;50.7151;50.7151;27-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.7126;50.7126;50.7126;30-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.7249;50.7249;50.7249;31-Jan-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.7263;50.7263;50.7263;01-Feb-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.8469;50.8469;50.8469;02-Feb-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.8110;50.8110;50.8110;03-Feb-2017
120533;Aditya Birla Sun Life Banking & PSU Debt Fund - Growth - Direct Plan;50.7798;50.7798;50.7798;06-Feb-2017
