Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Franklin Templeton Mutual Fund
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7030;10.7030;10.7030;03-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7030;10.7030;10.7030;05-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.6878;10.6878;10.6878;06-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.6825;10.6825;10.6825;07-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.6968;10.6968;10.6968;10-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7078;10.7078;10.7078;11-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7173;10.7173;10.7173;12-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7288;10.7288;10.7288;13-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7336;10.7336;10.7336;17-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7324;10.7324;10.7324;18-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7396;10.7396;10.7396;19-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7450;10.7450;10.7450;20-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7218;10.7218;10.7218;21-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7273;10.7273;10.7273;24-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7362;10.7362;10.7362;25-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7236;10.7236;10.7236;26-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7257;10.7257;10.7257;27-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7260;10.7260;10.7260;28-Apr-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7332;10.7332;10.7332;02-May-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7328;10.7328;10.7328;03-May-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7303;10.7303;10.7303;04-May-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7337;10.7337;10.7337;05-May-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7416;10.7416;10.7416;08-May-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7465;10.7465;10.7465;09-May-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7505;10.7505;10.7505;11-May-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7590;10.7590;10.7590;12-May-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7884;10.7884;10.7884;15-May-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7886;10.7886;10.7886;16-May-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7907;10.7907;10.7907;17-May-2017
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7967;10.7967;10.7967;18-May-2017
