Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


L&T Mutual Fund
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2563;10.2563;10.2563;01-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2590;10.2590;10.2590;02-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2623;10.2623;10.2623;03-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2694;10.2694;10.2694;06-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2728;10.2728;10.2728;07-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2748;10.2748;10.2748;08-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2768;10.2768;10.2768;09-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2783;10.2783;10.2783;10-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2840;10.2840;10.2840;13-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2866;10.2866;10.2866;14-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2895;10.2895;10.2895;15-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2930;10.2930;10.2930;16-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2951;10.2951;10.2951;17-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.3014;10.3014;10.3014;20-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.3051;10.3051;10.3051;21-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.3082;10.3082;10.3082;22-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.3105;10.3105;10.3105;23-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.3125;10.3125;10.3125;24-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.3191;10.3191;10.3191;27-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2526;10.2526;10.2526;28-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2559;10.2559;10.2559;29-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2582;10.2582;10.2582;30-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2602;10.2602;10.2602;31-Jul-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2704;10.2704;10.2704;03-Aug-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2730;10.2730;10.2730;04-Aug-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2764;10.2764;10.2764;05-Aug-2015
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.2788;10.2788;10.2788;06-Aug-2015
