Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Mirae Asset Mutual Fund
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.7999;1103.7999;1103.7999;01-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1102.6034;1102.6034;1102.6034;02-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1102.8905;1102.8905;1102.8905;03-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.4381;1103.4381;1103.4381;06-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.6208;1103.6208;1103.6208;07-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.8149;1103.8149;1103.8149;08-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1102.7114;1102.7114;1102.7114;09-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1102.9192;1102.9192;1102.9192;10-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.4392;1103.4392;1103.4392;13-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.6507;1103.6507;1103.6507;14-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.8970;1103.8970;1103.8970;15-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.0025;1103.0025;1103.0025;16-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.1846;1103.1846;1103.1846;17-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.8080;1103.8080;1103.8080;20-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1104.0737;1104.0737;1104.0737;21-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1104.3361;1104.3361;1104.3361;22-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.1723;1103.1723;1103.1723;23-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.3545;1103.3545;1103.3545;24-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.9531;1103.9531;1103.9531;27-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1104.2244;1104.2244;1104.2244;28-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1104.4885;1104.4885;1104.4885;29-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.2435;1103.2435;1103.2435;30-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1103.4376;1103.4376;1103.4376;31-Jul-2015
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1104.0541;1104.0541;1104.0541;03-Aug-2015
