Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


HDFC Mutual Fund
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.0022;9.9772;10.0022;26-Mar-2014
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.007;9.982;10.007;27-Mar-2014
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.0249;9.9998;10.0249;28-Mar-2014
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.032;10.0069;10.032;31-Mar-2014
128629;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Growth Option;10.0022;9.9772;10.0022;26-Mar-2014
128629;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Growth Option;10.007;9.982;10.007;27-Mar-2014
128629;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Growth Option;10.0249;9.9998;10.0249;28-Mar-2014
128629;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Growth Option;10.032;10.0069;10.032;31-Mar-2014
128627;HDFC BANKING AND PSU DEBT FUND - Regular Plan - Dividend Option;10.0022;9.9772;10.0022;26-Mar-2014
128627;HDFC BANKING AND PSU DEBT FUND - Regular Plan - Dividend Option;10.007;9.982;10.007;27-Mar-2014
128627;HDFC BANKING AND PSU DEBT FUND - Regular Plan - Dividend Option;10.025;9.9999;10.025;28-Mar-2014
128627;HDFC BANKING AND PSU DEBT FUND - Regular Plan - Dividend Option;10.0318;10.0067;10.0318;31-Mar-2014
128628;HDFC BANKING AND PSU DEBT FUND - Regular Plan - Growth Option;10.0022;9.9772;10.0022;26-Mar-2014
128628;HDFC BANKING AND PSU DEBT FUND - Regular Plan - Growth Option;10.007;9.982;10.007;27-Mar-2014
128628;HDFC BANKING AND PSU DEBT FUND - Regular Plan - Growth Option;10.025;9.9999;10.025;28-Mar-2014
128628;HDFC BANKING AND PSU DEBT FUND - Regular Plan - Growth Option;10.0318;10.0067;10.0318;31-Mar-2014
105548;HDFC Cash Management Fund Treasury Advantage - Retail Plan Daily Dividend Option;10.0315;10.0315;10.0315;01-Jan-2014
105548;HDFC Cash Management Fund Treasury Advantage - Retail Plan Daily Dividend Option;10.0315;10.0315;10.0315;02-Jan-2014
105548;HDFC Cash Management Fund Treasury Advantage - Retail Plan Daily Dividend Option;10.0315;10.0315;10.0315;03-Jan-2014
105548;HDFC Cash Management Fund Treasury Advantage - Retail Plan Daily Dividend Option;10.0315;10.0315;10.0315;06-Jan-2014
105548;HDFC Cash Management Fund Treasury Advantage - Retail Plan Daily Dividend Option;10.0315;10.0315;10.0315;07-Jan-2014
105548;HDFC Cash Management Fund Treasury Advantage - Retail Plan Daily Dividend Option;10.0315;10.0315;10.0315;08-Jan-2014
105548;HDFC Cash Management Fund Treasury Advantage - Retail Plan Daily Dividend Option;10.0315;10.0315;10.0315;09-Jan-2014
105548;HDFC Cash Management Fund Treasury Advantage - Retail Plan Daily Dividend Option;10.0315;10.0315;10.0315;10-Jan-2014
105548;HDFC Cash Management Fund Treasury Advantage - Retail Plan Daily Dividend Option;10.0315;10.0315;10.0315;13-Jan-2014
105548;HDFC Cash Management Fund Treasury Advantage - Retail Plan Daily Dividend Option;10.0315;10.0315;10.0315;15-Jan-2014
