Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Motilal Oswal Mutual Fund
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.9727;12.9727;12.9727;03-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.9774;12.9774;12.9774;05-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.9775;12.9775;12.9775;06-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.9783;12.9783;12.9783;07-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.9846;12.9846;12.9846;10-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.9870;12.9870;12.9870;11-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.9892;12.9892;12.9892;12-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;12.9926;12.9926;12.9926;13-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0011;13.0011;13.0011;17-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0032;13.0032;13.0032;18-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0053;13.0053;13.0053;19-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0079;13.0079;13.0079;20-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0099;13.0099;13.0099;21-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0157;13.0157;13.0157;24-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0175;13.0175;13.0175;25-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0185;13.0185;13.0185;26-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0208;13.0208;13.0208;27-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0224;13.0224;13.0224;28-Apr-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0308;13.0308;13.0308;02-May-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0330;13.0330;13.0330;03-May-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0347;13.0347;13.0347;04-May-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0356;13.0356;13.0356;05-May-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0419;13.0419;13.0419;08-May-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0437;13.0437;13.0437;09-May-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0474;13.0474;13.0474;11-May-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0485;13.0485;13.0485;12-May-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0546;13.0546;13.0546;15-May-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0568;13.0568;13.0568;16-May-2017
124234;MOSt Ultra Short Term Bond Fund-Direct Plan- Growth;13.0591;13.0591;13.0591;17-May-2017
