Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


UTI Mutual Fund
100648;UTI - CRTS 81 - Dividend Option;135.0823;135.0823;135.0823;01-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;135.3078;135.3078;135.3078;02-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;135.5696;135.5696;135.5696;03-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;135.6351;135.6351;135.6351;04-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;135.6959;135.6959;135.6959;07-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;135.8291;135.8291;135.8291;08-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;135.7525;135.7525;135.7525;09-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;135.7168;135.7168;135.7168;10-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;135.7257;135.7257;135.7257;11-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;136.358;136.358;136.358;14-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;136.4641;136.4641;136.4641;15-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;135.9941;135.9941;135.9941;16-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;136.2246;136.2246;136.2246;17-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;136.0868;136.0868;136.0868;18-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;136.2194;136.2194;136.2194;21-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;136.0611;136.0611;136.0611;22-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;136.1241;136.1241;136.1241;23-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;135.8608;135.8608;135.8608;24-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;136.1617;136.1617;136.1617;28-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;136.1232;136.1232;136.1232;29-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;136.1809;136.1809;136.1809;30-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;136.0263;136.0263;136.0263;31-Jan-2013
100648;UTI - CRTS 81 - Dividend Option;135.8444;135.8444;135.8444;01-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.7578;135.7578;135.7578;04-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.5757;135.5757;135.5757;05-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.5802;135.5802;135.5802;06-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.6068;135.6068;135.6068;07-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.3822;135.3822;135.3822;08-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.3446;135.3446;135.3446;11-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.4582;135.4582;135.4582;12-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.5026;135.5026;135.5026;13-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.1359;135.1359;135.1359;14-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.074;135.074;135.074;15-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.1988;135.1988;135.1988;18-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.5044;135.5044;135.5044;20-Feb-2013
100648;UTI - CRTS 81 - Dividend Option;135.0064;135.0064;135.0064;21-Feb-2013
