Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Mirae Asset Mutual Fund
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.1658;1098.1658;1098.1658;01-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1097.9221;1097.9221;1097.9221;07-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.3306;1098.3306;1098.3306;08-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1096.9428;1096.9428;1096.9428;09-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1097.1592;1097.1592;1097.1592;10-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1097.8350;1097.8350;1097.8350;13-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.1192;1098.1192;1098.1192;14-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.5593;1098.5593;1098.5593;16-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1097.1563;1097.1563;1097.1563;17-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1097.8487;1097.8487;1097.8487;20-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.0811;1098.0811;1098.0811;21-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.2776;1098.2776;1098.2776;22-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.1926;1098.1926;1098.1926;27-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.4488;1098.4488;1098.4488;28-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.6870;1098.6870;1098.6870;29-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1097.4289;1097.4289;1097.4289;30-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1097.6936;1097.6936;1097.6936;31-Oct-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.3764;1098.3764;1098.3764;03-Nov-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.9140;1098.9140;1098.9140;05-Nov-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1097.8671;1097.8671;1097.8671;07-Nov-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.5118;1098.5118;1098.5118;10-Nov-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.7139;1098.7139;1098.7139;11-Nov-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1098.9155;1098.9155;1098.9155;12-Nov-2014
107701;Mirae Asset Savings Bond Fund-Regular Savings Plan- Weekly Dividend;1097.7301;1097.7301;1097.7301;13-Nov-2014
