Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Franklin Templeton Mutual Fund
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7345;10.7345;10.7345;03-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7397;10.7397;10.7397;04-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7668;10.7668;10.7668;05-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7734;10.7734;10.7734;06-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7704;10.7704;10.7704;07-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7815;10.7815;10.7815;10-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7839;10.7839;10.7839;13-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7783;10.7783;10.7783;14-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7803;10.7803;10.7803;17-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7842;10.7842;10.7842;18-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7854;10.7854;10.7854;19-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7846;10.7846;10.7846;20-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7863;10.7863;10.7863;21-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7906;10.7906;10.7906;24-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7886;10.7886;10.7886;25-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7891;10.7891;10.7891;26-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7889;10.7889;10.7889;27-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7885;10.7885;10.7885;28-Oct-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7954;10.7954;10.7954;01-Nov-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.7971;10.7971;10.7971;02-Nov-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.8000;10.8000;10.8000;03-Nov-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.8007;10.8007;10.8007;04-Nov-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.8066;10.8066;10.8066;07-Nov-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.8087;10.8087;10.8087;08-Nov-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.8289;10.8289;10.8289;09-Nov-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.8423;10.8423;10.8423;10-Nov-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.8397;10.8397;10.8397;11-Nov-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.8836;10.8836;10.8836;15-Nov-2016
129009;Franklin India Banking & PSU Debt Fund - Direct - Dividend;10.9730;10.9730;10.9730;16-Nov-2016
