Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


HDFC Mutual Fund
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.2784;10.2784;10.2784;02-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.2946;10.2946;10.2946;03-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3066;10.3066;10.3066;04-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3079;10.3079;10.3079;05-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.309;10.309;10.309;06-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3119;10.3119;10.3119;09-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3081;10.3081;10.3081;10-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3140;10.3140;10.3140;11-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3215;10.3215;10.3215;12-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3213;10.3213;10.3213;13-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3208;10.3208;10.3208;16-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3118;10.3118;10.3118;17-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3129;10.3129;10.3129;18-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3084;10.3084;10.3084;19-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3119;10.3119;10.3119;20-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3197;10.3197;10.3197;23-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3085;10.3085;10.3085;24-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3093;10.3093;10.3093;25-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3127;10.3127;10.3127;27-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3203;10.3203;10.3203;30-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3085;10.3085;10.3085;31-Jan-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3093;10.3093;10.3093;01-Feb-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3159;10.3159;10.3159;02-Feb-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3207;10.3207;10.3207;03-Feb-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3291;10.3291;10.3291;06-Feb-2017
128626;HDFC BANKING AND PSU DEBT FUND - Direct Plan - Dividend Option;10.3114;10.3114;10.3114;07-Feb-2017
