Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


L&T Mutual Fund
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0319;9.9817;10.0319;02-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0339;9.9837;10.0339;03-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0366;9.9864;10.0366;04-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0433;9.9931;10.0433;07-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0458;9.9956;10.0458;08-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0479;9.9977;10.0479;09-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0500;9.9998;10.0500;10-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0521;10.0018;10.0521;11-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0589;10.0086;10.0589;14-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0619;10.0116;10.0619;15-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0637;10.0134;10.0637;16-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0658;10.0155;10.0658;17-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0679;10.0176;10.0679;18-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0742;10.0238;10.0742;21-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0761;10.0257;10.0761;22-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0782;10.0278;10.0782;23-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0802;10.0298;10.0802;24-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0884;10.0380;10.0884;28-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0310;9.9808;10.0310;29-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0320;9.9818;10.0320;30-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0307;9.9805;10.0307;31-Jan-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0309;9.9807;10.0309;01-Feb-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0365;9.9863;10.0365;04-Feb-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0380;9.9878;10.0380;05-Feb-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0405;9.9903;10.0405;06-Feb-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0427;9.9925;10.0427;07-Feb-2013
119794;L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend;10.0474;9.9972;10.0474;08-Feb-2013
